,sample_id,site,Archaea|Candidatus Bathyarchaeota,Archaea|Candidatus Korarchaeota,Archaea|Candidatus Verstraetearchaeota,Archaea|Candidatus Woesearchaeota,Archaea|Crenarchaeota,Archaea|Euryarchaeota,Archaea|Thaumarchaeota,Bacteria|Abditibacteriota,Bacteria|Acidobacteria,Bacteria|Actinobacteria,Bacteria|Aquificae,Bacteria|Armatimonadetes,Bacteria|Bacteroidetes,Bacteria|Balneolaeota,Bacteria|Caldiserica,Bacteria|Calditrichaeota,Bacteria|Candidatus Adlerbacteria,Bacteria|Candidatus Amesbacteria,Bacteria|Candidatus Aminicenantes,Bacteria|Candidatus Andersenbacteria,Bacteria|Candidatus Atribacteria,Bacteria|Candidatus Azambacteria,Bacteria|Candidatus Beckwithbacteria,Bacteria|Candidatus Berkelbacteria,Bacteria|Candidatus Bipolaricaulota,Bacteria|Candidatus Buchananbacteria,Bacteria|Candidatus Campbellbacteria,Bacteria|Candidatus Chisholmbacteria,Bacteria|Candidatus Cloacimonetes,Bacteria|Candidatus Collierbacteria,Bacteria|Candidatus Curtissbacteria,Bacteria|Candidatus Dadabacteria,Bacteria|Candidatus Doudnabacteria,Bacteria|Candidatus Edwardsbacteria,Bacteria|Candidatus Eisenbacteria,Bacteria|Candidatus Falkowbacteria,Bacteria|Candidatus Fermentibacteria,Bacteria|Candidatus Giovannonibacteria,Bacteria|Candidatus Gottesmanbacteria,Bacteria|Candidatus Gracilibacteria,Bacteria|Candidatus Harrisonbacteria,Bacteria|Candidatus Jacksonbacteria,Bacteria|Candidatus Jorgensenbacteria,Bacteria|Candidatus Kaiserbacteria,Bacteria|Candidatus Kapabacteria,Bacteria|Candidatus Kerfeldbacteria,Bacteria|Candidatus Kryptonia,Bacteria|Candidatus Latescibacteria,Bacteria|Candidatus Levybacteria,Bacteria|Candidatus Liptonbacteria,Bacteria|Candidatus Magasanikbacteria,Bacteria|Candidatus Marinimicrobia,Bacteria|Candidatus Melainabacteria,Bacteria|Candidatus Microgenomates,Bacteria|Candidatus Moranbacteria,Bacteria|Candidatus Niyogibacteria,Bacteria|Candidatus Nomurabacteria,Bacteria|Candidatus Omnitrophica,Bacteria|Candidatus Pacebacteria,Bacteria|Candidatus Parcubacteria,Bacteria|Candidatus Peregrinibacteria,Bacteria|Candidatus Poribacteria,Bacteria|Candidatus Portnoybacteria,Bacteria|Candidatus Roizmanbacteria,Bacteria|Candidatus Rokubacteria,Bacteria|Candidatus Ryanbacteria,Bacteria|Candidatus Saccharibacteria,Bacteria|Candidatus Schekmanbacteria,Bacteria|Candidatus Staskawiczbacteria,Bacteria|Candidatus Sumerlaeota,Bacteria|Candidatus Sungbacteria,Bacteria|Candidatus Taylorbacteria,Bacteria|Candidatus Tectomicrobia,Bacteria|Candidatus Terrybacteria,Bacteria|Candidatus Uhrbacteria,Bacteria|Candidatus Vogelbacteria,Bacteria|Candidatus Wildermuthbacteria,Bacteria|Candidatus Woesebacteria,Bacteria|Candidatus Wolfebacteria,Bacteria|Candidatus Yanofskybacteria,Bacteria|Candidatus Yonathbacteria,Bacteria|Candidatus Zambryskibacteria,Bacteria|Chlamydiae,Bacteria|Chlorobi,Bacteria|Chloroflexi,Bacteria|Chrysiogenetes,Bacteria|Coprothermobacterota,Bacteria|Cyanobacteria,Bacteria|Deferribacteres,Bacteria|Deinococcus-Thermus,Bacteria|Dictyoglomi,Bacteria|Elusimicrobia,Bacteria|Fibrobacteres,Bacteria|Firmicutes,Bacteria|Fusobacteria,Bacteria|Gemmatimonadetes,Bacteria|Ignavibacteriae,Bacteria|Kiritimatiellaeota,Bacteria|Lentisphaerae,Bacteria|Nitrospinae,Bacteria|Nitrospirae,Bacteria|Planctomycetes,Bacteria|Proteobacteria,Bacteria|Rhodothermaeota,Bacteria|Spirochaetes,Bacteria|Synergistetes,Bacteria|Tenericutes,Bacteria|Thermodesulfobacteria,Bacteria|Thermotogae,Bacteria|Verrucomicrobia,Bacteria|candidate division AD3,Bacteria|candidate division CPR2,Bacteria|candidate division CPR3,Bacteria|candidate division NC10,Bacteria|candidate division WPS-2,Bacteria|candidate division WWE3,Bacteria|candidate division Zixibacteria,Eukaryota|Apicomplexa,Eukaryota|Ascomycota,Eukaryota|Bacillariophyta,Eukaryota|Basidiomycota,Eukaryota|Blastocladiomycota,Eukaryota|Chlorophyta,Eukaryota|Chytridiomycota,Eukaryota|Cryptomycota,Eukaryota|Microsporidia,Eukaryota|Mucoromycota,Eukaryota|Streptophyta,Eukaryota|Zoopagomycota
62,FRW15,FRW,0,0,0,0,0,0.13468,0,0,0.09126,1.96438,0.08933,0,0.25598,0,0,0,0,0,0,0,0.00164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623,0,0,0,0.00032,0,0,0,0,0.00101,0,0,0,0,0,0,0,0,0,0.00023,0,0,0,0,0,0,0,0,0,0,0.00135,0,0.01323,0,0,9.35696,0,0.04176,0,0,0,2.7908,0.0033,0.00012,0,0,0,0,0.0006,0.0003,1.7741,0,0.01916,0.01123,0.49715,0,0,0.00035,0,0,0,0.00085,0,0,0,0.01842,0.13002,0.00019,0.02634,0,0.02944,0,0.00014,0.0011,0.00266,0,0.00027
63,FRW16,FRW,0,0,0,0,0,0.14067,0,0,0.09863,3.45975,0.14018,0.00011,0.34135,0,0,0,0,0,0,0,0.00315,0,0,0,0,0.00338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,0,0,0,0,0,0,0.13842,0.00167,0,0,0,0,0,0,0,0,0,0.00029,0,0,0,0,0,0,0,0,0,0,0,0,0.01967,0,0,14.46097,0,0.05054,0,0,0,3.17848,0.00366,0.0005,0,0,0,0,0,0.00013,3.03016,0,0.02885,0.0176,0.56798,0,0.02934,0.00158,0,0,0,0.00031,0,0,0,0.06462,0.13494,0,0.03221,0,0.03004,0,0.00013,0.00124,0.0033,0,0
64,FRW17,FRW,0,0,0,0,0,0.16543,0,0,0.14183,3.6517,0.14374,0,0.40374,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529,0,0,0,0,0,0,0,0.14171,0.00169,0,0,0,0,0,0,0,0,0,0,0,0.00048,0,0,0,0,0,0,0,0,0.00251,0,0.00035,0.0004,0,11.34418,0,0.07232,0,0,0,3.36956,0.0039,0.00051,0,0,0,0,0,0.00124,3.59989,0,0.29146,0.05479,1.34714,0.01709,0.03643,0.00038,0,0,0,0.00022,0,0,0,0.15067,0.24398,0.00022,0.05253,0,0.0294,0,0.00021,0.00256,0.00756,0,0.00033
65,FRW18,FRW,0,0,0,0,0,0.1409,0,0,0.07171,2.16691,0.11476,0,0.35695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161,0,0,0,0.00041,0,0,0,0,0.00211,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01199,0,0,11.41179,0,0.03495,0,0,0,2.3241,0.00223,0.00053,0,0,0,0,0.00147,0.00035,2.60953,0,0.11098,0.01271,0.52524,0.03344,0.00568,0.00012,0,0,0,0.00028,0,0,0,0.07271,0.11092,0,0.03864,0,0.01216,0,0,0.00071,0.00267,0,0.00014
66,FRW19,FRW,0,0,0,0,0,0.18284,0,0,0.05672,2.87644,0.14486,0,0.27332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151,0,0,0,0,0,0,0,0.14669,0.00163,0,0,0,0,0,0,0,0,0,0,0,0.00025,0,0,0,0.00619,0,0,0,0,0.00016,0,0.00448,0,0,12.2094,0,0.06732,0,0,0,2.96317,0.00278,0.00038,0,0,0,0,0,0,2.99462,0,0.07491,0.01926,0.38701,0.01507,0.034,0,0,0,0,0,0,0,0,0.12571,0.18649,0.00029,0.05061,0,0.02696,0,0.00027,0.00156,0.00664,0,0.00021
67,FRW20,FRW,0,0,0,0,0,0.10646,0,0,0.14366,3.10907,0.16274,0,0.2795,0,0,0,0,0,0,0,0.00362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292,0,0,0,0.00033,0,0,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232,0.00082,0,12.97718,0,0.09487,0,0,0,5.05037,0.0028,0,0,0,0,0,0.00115,0.0005,5.77355,0,0.11163,0.02486,0.05163,0.00137,0.01807,0,0,0,0,0.00245,0,0,0,0.07588,0.15708,0,0.09292,0,0.02895,0,0.00026,0.00225,0.00709,0,0.00096
68,FRW21,FRW,0,0,0,0,0,0.18027,0,0,0.01992,2.61831,0.14087,0.00012,0.26292,0,0,0,0,0,0,0,0.00406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398,0,0,0,0,0,0,0,0.00141,0.00296,0,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0,0,0,15.89561,0,0.04235,0,0,0,2.35536,0.00419,0,0,0,0,0,0.00098,0.00035,3.00964,0,0.05597,0.02286,0.04101,0.01929,0.0264,0,0,0,0,0.00016,0,0,0,0.05761,0.11192,0,0.0529,0,0.02351,0,0.00013,0.0008,0.00301,0,0
69,FRW22,FRW,0,0,0,0,0,0.10445,0,0,0.07495,2.82083,0,0,0.18762,0,0,0,0,0,0,0,0.00461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046,0,0,0,0,0,0,0,0.16832,0.00153,0,0,0,0,0,0,0.00014,0,0,0,0,0.00012,0,0,0,0,0,0,0,0,0,0,0.01627,0,0,9.15825,0,0.02992,0,0,0,1.13945,0.00225,0,0,0,0,0,0,0.00101,4.16502,0,0.04242,0.02193,1.27785,0,0,0.00033,0,0,0,0.00015,0,0,0,0.00744,0.08091,0.00022,0.03725,0,0.01403,0,0.0003,0.00055,0.00204,0,0.00076
70,RRL1,RRL,0,0,0,0,0,0.03846,0,0,0.01064,0.43811,0,0,0.01969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11737,0,0.00165,0,0,0,0.03214,0,0.00109,0,0,0,0,0.00099,0.00494,0.81706,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,0.00096,0,0.00037,0,0.00342,0,0,0,0,0,0
71,RRL2,RRL,0,0,0,0,0,0.40375,0,0,0.06796,4.91745,0,0.00174,0.11585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.13776,0,0,0,0,0,0.0887,0,0,0,0,0,0,0.01814,0.05576,12.35244,0,0,0,0,0,0,0.04038,0,0,0,0,0,0,0,0,0.00294,0,0,0,0,0,0,0,0.00013,0,0
72,RRL3,RRL,0,0,0,0,0,0.49802,0,0,0.19167,1.96617,0,0,0.50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,0,0,0.01577,0,0,0,0,0,0.43382,0,0,0,0,0.00029,0,0,0,11.84501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526,0,0.00069,0,0.00042,0,0,0,0,0,0
73,RRL4,RRL,0,0,0,0,0,0.13508,0,0,0.00318,0.53912,0,0,0.03144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,0,0,0,0,0.0026,0,0,0,0.01666,0,0,0,0,0,0,0.00343,0.00059,1.97468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138,0,0,0,0.001,0,0,0,0.0001,0,0
74,RRL5,RRL,0,0,0,0,0,0.59467,0,0,0.00476,3.24145,0,0,0.04523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065,0,0,0.00376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02859,0,0,0,0,0.01096,0,0,0.06824,0,0.00952,0,0,0,0.07131,0,0,0,0,0,0,0.00656,0.00406,11.68743,0,0,0,0,0,0,0.00975,0,0,0,0,0,0,0,0,0.01009,0,0,0,0.0011,0,0,0,0.00023,0,0
75,RRL6,RRL,0,0,0,0,0,0.08273,0,0,0.02094,2.96691,0,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153,0,0,0.00994,0,0,0,0,0,0.06564,0,0,0,0,0,0,0.00351,0.00305,3.28234,0,0.00457,0,0,0,0,0,0,0,0,0.00043,0,0,0,0,0.00155,0,0.00208,0,0.00031,0,0,0,0,0,0
76,RRL7,RRL,0,0,0,0,0,0.387,0,0,0.36081,3.41589,0,0.00609,0.18558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513,0,0,0.00663,0,0,0,0,0,0.0656,0,0,0,0,0,0,0.01559,0,11.61155,0,0,0,0,0,0,0.00423,0,0,0,0,0,0,0,0,0.0019,0,0,0,0.01813,0,0,0.00018,0.00022,0,0
77,RRL8,RRL,0,0,0,0,0,0.38902,0,0,0.00317,4.96039,0,0,0.13227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55648,0,0.01677,0,0,0,0.87408,0,0,0,0,0,0,0.00338,0.01939,14.78846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158,0.037,0,0.00076,0,0.00663,0,0,0,0.00038,0,0
78,RRL9,RRL,0,0,0,0,0,0,0,0,0.00317,2.14321,0,0,0.09597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017,0,0,0.00072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039,0,0,0,0,0,0,0,0,0.09813,0,0.08566,0,0,0,0,0,0,10.55118,0,0,0.00137,0,0,0,0,0,0,0,0,0,0,0,0,0.00063,0,0,0,0,0,0,0,0.00014,0,0
79,RRL10,RRL,0,0,0,0,0,0.14783,0,0,0.00587,1.27839,0,0,0.23726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176,0,0.02326,0,0.00035,0,0,0,0,0,0.5556,0,0,0,0,0,0,0.00129,0.05708,5.75966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0
80,RRL11,RRL,0,0,0,0,0,0.07162,0,0,0.06792,1.02759,0,0,0.05721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071,0,0,0.00069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134,0,0,0.4472,0,0,0,0,0,0.01846,0,0.00145,0,0,0,0,0,0,2.1548,0,0,0,0,0,0,0.00076,0,0,0,0,0,0,0,0,0.00776,0,0.00011,0,0.01797,0,0,0,0.00026,0,0
81,RRL12,RRL,0,0,0,0,0,0.33335,0.28642,0,0,5.69681,0,0,0.18526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01031,0,0,0.01874,0,0,0,0,0,0.20858,0,0.41432,0,0,0,0,0,0,20.71097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855,0,0.00173,0,0.03676,0,0,0,0,0,0
82,RRL13,RRL,0,0,0,0,0,0.07312,0,0,0,1.08225,0,0,0.03618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0.0304,0,0,0,0,0,0.02497,0,0,0,0,0,0,0.00112,0.00075,3.68201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017,0.00062,0,0.00021,0,0,0,0,0,0,0,0
83,RRL14,RRL,0,0,0,0,0,0.19494,0,0,0.0004,4.2424,0,0,0.01481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02161,0,0,0,0,0,0,0,0,0.60959,0,0,0,0,0,0,0.00168,0,12.86967,0,0,0,0,0,0,0.20583,0,0,0,0,0,0,0,0.00016,0.00225,0,0.00017,0,0,0,0,0,0.00015,0,0
84,RRL15,RRL,0,0,0,0,0,0.16276,0,0,0.09896,8.28053,0,0,0.08176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389,0,0,0.00078,0,0,0,0,0,0.02727,0,0.04641,0,0,0,0,0,0.0011,6.94566,0,0.01472,0,0,0,0,0.01259,0,0,0,0,0,0,0,0,0.00086,0,0.00118,0,0.00263,0,0,0,0,0,0
85,RRL16,RRL,0,0,0,0,0,0.20453,0.03897,0,0.02972,8.36273,0,0,0.01019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01613,0,0.00246,0,0.00154,0,0,0,0.16034,0,0.02512,0,0,0,0,0,0.05726,6.26004,0,0,0.0016,0,0,0,0.00939,0,0,0,0,0,0,0,0,0.00115,0,0,0,0,0,0,0,0.00024,0,0
86,RRL17,RRL,0,0,0,0,0,0.09465,0.01499,0,0.06012,8.15216,0,0.00321,0.02161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681,0,0,0.00048,0,0.0019,0,0.00035,0,0.01297,0,0.01328,0,0,0,0,0.00117,0.02165,6.44776,0.00125,0.00132,0.01371,0,0,0,0.07281,0.0002,0,0,0,0,0.0002,0,0,0.00045,0,0,0,0.00021,0,0,0,0,0,0
87,RRL18,RRL,0,0,0,0,0,0.10989,0.0376,0,0.07514,9.28965,0,0.00051,0.07482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193,0,0,0.00064,0,0,0,0,0,0.14261,0,0.00217,0,0,0,0,0.00036,0.00143,7.2735,0,0,0.00062,0,0,0,0.00954,0,0,0,0,0,0,0,0,0.00167,0,0,0,0,0,0,0,0,0,0
88,RRL19,RRL,0,0,0,0,0,0.11664,0.0303,0,0.07667,7.78362,0,0,0.03933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173,0,0,0.00346,0,0.06674,0,0,0,0.06588,0,0.01487,0,0,0,0,0.00065,0.01547,7.86398,0,0.00023,0,0,0,0,0.00234,0,0,0,0.0006,0,0,0,0,0.00125,0,0,0,0,0,0,0,0,0,0
89,RRL20,RRL,0,0,0,0,0,0.00507,0,0,0.00357,16.01876,0,0,0.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076,0,0,0.00076,0,0,0,0,0,0.40141,0,0.02718,0,0,0,0,0,0,10.34438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147,0,0.00016,0,0.00324,0,0,0,0,0,0
90,RRL21,RRL,0,0,0,0,0,0.25213,0,0,0.001,6.09499,0,0,0.22517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095,0,0,0,0,0,0,0,0,0.01547,0,0,0,0,0,0,0,0,10.84301,0,0,0,1.0265,0,0,0.70785,0,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0
91,RRL22,RRL,0,0,0,0,0,0.4148,0,0,0.20146,5.72866,0,0,0.06077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309,0,0,0.04895,0,0,0,0,0,0.30666,0,0.03791,0,0,0,0,0,0.00036,11.91438,0.00481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227,0,0,0,0.01535,0,0,0,0.0003,0,0
92,HR1,HR,0,0,0,0,0,0.11837,0.02829,0,0.12986,10.51463,0,0,0.02399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177,0,0,0.01555,0,0.00016,0,0,0,0.02171,0,0.00486,0,0,0,0,0,0.00133,7.53496,0,0,0.00013,0,0,0,0.03267,0,0.00124,0,0,0,0,0,0,0.00163,0,0,0,0,0,0,0,0,0,0
93,HR4,HR,0,0,0,0,0,0.37723,0,0,0.00698,3.64967,0,0,0.51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0.00158,0,0,0.00343,0,0,0,0,0,0.29176,0,0,0,0,0,0,0,0,12.99248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611,0,0,0,0.01795,0,0,0,0.00041,0,0
94,HR5,HR,0,0,0,0,0,0.07687,0,0,0.06944,1.20545,0,0,0.43438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0,0,0.0005,0,0,0,0,0,0.01275,0,0.00414,0,0,0,0,0,0,17.43496,0,0,0,0,0,0,0.02638,0,0,0,0,0,0,0,0,0.00043,0,0,0,0,0,0,0,0,0,0
95,HR6,HR,0,0,0,0,0,0.15841,0,0,0.07472,0.27662,0,0,0.29304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0.0001,0,0,0,0,0,0.02268,0,0.00112,0,0,0,0,0,0.00284,12.95945,0,0,0,0,0,0,0.08456,0,0,0,0,0,0,0,0,0.00028,0,0,0,0.00283,0,0,0,0,0,0
96,WARTT11,WART,0,0,0,0,0.00025,0.00288,0.00016,0,0.39156,7.16024,0,0.00445,0.23882,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0.00025,0,0.00025,0,0,0,0,0,0,0,0,0,0.00032,0,0,0.00024,0,0,0.00127,0,0,0,0,0.00215,0,0.01769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0.02332,0.02103,0.0002,0,0.02109,0,0.02942,0,0.00024,0,0.05981,0,0.04306,0,0,0,0,0.02471,0.02214,15.06817,0.00061,0,0,0.00064,0,0,0.19291,0.00172,0,0,0.00089,0,0.0001,0,0.00014,0.00496,0,0.00089,0,0.00034,0,0,0,0.00025,0,0
